valid_name,region,subgroup,group
Itaipusa biglandula,Ecuador,Platyhelminthes,Invertebrate
Itaipusa renei,Ecuador,Platyhelminthes,Invertebrate
Kata galapagoensis,Ecuador,Platyhelminthes,Invertebrate
Kymocarens proxenetoides,Ecuador,Platyhelminthes,Invertebrate
Kymocarens tibialis,Ecuador,Platyhelminthes,Invertebrate
Macrostomum astericis,Ecuador,Platyhelminthes,Invertebrate
Macrostomum galloprovinciale,Ecuador,Platyhelminthes,Invertebrate
Macrostomum ideficis,Ecuador,Platyhelminthes,Invertebrate
Macrostomum majesticis,Ecuador,Platyhelminthes,Invertebrate
Macrostomum obelicis,Ecuador,Platyhelminthes,Invertebrate
Macrostomum prognosticis,Ecuador,Platyhelminthes,Invertebrate
Macrostomum troubadicus,Ecuador,Platyhelminthes,Invertebrate
Minona fernandinensis,Ecuador,Platyhelminthes,Invertebrate
Monocelis galapagoensis,Ecuador,Platyhelminthes,Invertebrate
Monocelis oculifera,Ecuador,Platyhelminthes,Invertebrate
Myobulla dunata,Ecuador,Platyhelminthes,Invertebrate
Myobulla myobulla,Ecuador,Platyhelminthes,Invertebrate
Myozona aerumnosa,Ecuador,Platyhelminthes,Invertebrate
Myozona psila,Ecuador,Platyhelminthes,Invertebrate
Myozonaria ascia,Ecuador,Platyhelminthes,Invertebrate
Neokytorhynchus pacificus,Ecuador,Platyhelminthes,Invertebrate
Paramyozonaria riegeri,Ecuador,Platyhelminthes,Invertebrate
Pararhynchella fusca,Ecuador,Platyhelminthes,Invertebrate
Paromalostomum subflavum,Ecuador,Platyhelminthes,Invertebrate
Parotoplana turgida,Ecuador,Platyhelminthes,Invertebrate
Paulodora asymmetrica,Ecuador,Platyhelminthes,Invertebrate
Peraclistus stimula,Ecuador,Platyhelminthes,Invertebrate
Philosyrtis santacruzensis,Ecuador,Platyhelminthes,Invertebrate
Polystyliphora darwini,Ecuador,Platyhelminthes,Invertebrate
Pratoplana ayorae,Ecuador,Platyhelminthes,Invertebrate
Promesostoma sartagine,Ecuador,Platyhelminthes,Invertebrate
Promesostoma tenebrosum,Ecuador,Platyhelminthes,Invertebrate
Ptychopera scutulifera,Ecuador,Platyhelminthes,Invertebrate
Pygmorhynchus pygmaeus,Ecuador,Platyhelminthes,Invertebrate
Sabulirhynchus axi,Ecuador,Platyhelminthes,Invertebrate
Schizochilus bruneti,Ecuador,Platyhelminthes,Invertebrate
Schizochilus santacruzensis,Ecuador,Platyhelminthes,Invertebrate
Siccomacrostomum triviale,Ecuador,Platyhelminthes,Invertebrate
Stilivannuccia hastata,Ecuador,Platyhelminthes,Invertebrate
Trigonostomum galapagoensis,Ecuador,Platyhelminthes,Invertebrate
Wydula simplex,Ecuador,Platyhelminthes,Invertebrate
Aplysilla sulfurea,Ecuador,Porifera,Invertebrate
Auletta dendrophora,Ecuador,Porifera,Invertebrate
Bathydorus spinosissimus,Ecuador,Porifera,Invertebrate
Bathydorus uncifer,Ecuador,Porifera,Invertebrate
Chondrilla verrucosa,Ecuador,Porifera,Invertebrate
Cinachyrella globulosa,Ecuador,Porifera,Invertebrate
Conorete erectum,Ecuador,Porifera,Invertebrate
Corallistes isabela,Ecuador,Porifera,Invertebrate
Desmacella alba,Ecuador,Porifera,Invertebrate
Desmacella vestibularis,Ecuador,Porifera,Invertebrate
Erylus oxyaster,Ecuador,Porifera,Invertebrate
Geodia micropora,Ecuador,Porifera,Invertebrate
Geodia oxyastra,Ecuador,Porifera,Invertebrate
Guitarra abbotti,Ecuador,Porifera,Invertebrate
Halicnemia diazae,Ecuador,Porifera,Invertebrate
Hexactinella labyrinthica,Ecuador,Porifera,Invertebrate
Hexactinella ventilabrum,Ecuador,Porifera,Invertebrate
Hymeniacidon sinapium,Ecuador,Porifera,Invertebrate
Iophon indentatus,Ecuador,Porifera,Invertebrate
Iophon lamella,Ecuador,Porifera,Invertebrate
Oceanapia microtoxa,Ecuador,Porifera,Invertebrate
Phakellia hooperi,Ecuador,Porifera,Invertebrate
Phorbas californianus,Ecuador,Porifera,Invertebrate
Plakina fragilis,Ecuador,Porifera,Invertebrate
Plakina microlobata,Ecuador,Porifera,Invertebrate
Plakina pacifica,Ecuador,Porifera,Invertebrate
Plakortis galapagensis,Ecuador,Porifera,Invertebrate
Poecillastra cribraria,Ecuador,Porifera,Invertebrate
Polymastia maeandria,Ecuador,Porifera,Invertebrate
Polymastia villosa,Ecuador,Porifera,Invertebrate
Pozziella cerilla,Ecuador,Porifera,Invertebrate
Quasillina translucida,Ecuador,Porifera,Invertebrate
Regadrella phoenix,Ecuador,Porifera,Invertebrate
Sclerothamnopsis compressa,Ecuador,Porifera,Invertebrate
Sigmosceptrella hospitalis,Ecuador,Porifera,Invertebrate
Spongosorites smithae,Ecuador,Porifera,Invertebrate
Stelletta eduardoi,Ecuador,Porifera,Invertebrate
Stylocordyla borealis,Ecuador,Porifera,Invertebrate
Thenea fenestrata,Ecuador,Porifera,Invertebrate
Tretodictyum tubulosum,Ecuador,Porifera,Invertebrate
Onchnesoma magnibathum,Ecuador,Sipuncula,Invertebrate
Megastygarctides orbiculatus,Ecuador,Tardigrada,Invertebrate
Pseudostygarctus triungulatus,Ecuador,Tardigrada,Invertebrate
Stygarctus abornatus,Ecuador,Tardigrada,Invertebrate
Tanarctus velatus,Ecuador,Tardigrada,Invertebrate
Avagina polyvacuola,Ecuador,Xenacoelomorpha,Invertebrate
Eumecynostomum tardum,Ecuador,Xenacoelomorpha,Invertebrate
Exocelis exopenis,Ecuador,Xenacoelomorpha,Invertebrate
Isodiametra colorata,Ecuador,Xenacoelomorpha,Invertebrate
Otocelis phycophilus,Ecuador,Xenacoelomorpha,Invertebrate
Paractinoposthia pseudovesicula,Ecuador,Xenacoelomorpha,Invertebrate
Philactinoposthia tenebrosa,Ecuador,Xenacoelomorpha,Invertebrate
Posticopora luteopunctata,Ecuador,Xenacoelomorpha,Invertebrate
Praeaphanostoma thalasophilum,Ecuador,Xenacoelomorpha,Invertebrate
Praeaphanostoma vitreum,Ecuador,Xenacoelomorpha,Invertebrate
Pseudactinoposthia parva,Ecuador,Xenacoelomorpha,Invertebrate
Pseudmecynostomum pellucidum,Ecuador,Xenacoelomorpha,Invertebrate
Pseudohaplogonaria minima,Ecuador,Xenacoelomorpha,Invertebrate
Neoandracantha peruensis,Peru,Acanthocephala,Invertebrate
Rhadinorhynchus oligospinosus,Peru,Acanthocephala,Invertebrate
Alciopina paumotanus,Peru,Annelida,Invertebrate
Alomasoma belyaevi,Peru,Annelida,Invertebrate
Alomasoma chaetiferum,Peru,Annelida,Invertebrate
Aphrodita defendens,Peru,Annelida,Invertebrate
Aphrodita japonica,Peru,Annelida,Invertebrate
Aphrodita magellanica,Peru,Annelida,Invertebrate
Aphrodita mexicana,Peru,Annelida,Invertebrate
Boccardia polybranchia,Peru,Annelida,Invertebrate
Chone duneri,Peru,Annelida,Invertebrate
Eunice websteri,Peru,Annelida,Invertebrate
Eusyllis liniata,Peru,Annelida,Invertebrate
Exogone multisetosa,Peru,Annelida,Invertebrate
Hyalinoecia tubicola,Peru,Annelida,Invertebrate
Hydroides inermis,Peru,Annelida,Invertebrate
Kirkegaardia araiotrachela,Peru,Annelida,Invertebrate
Kirkegaardia jumarsi,Peru,Annelida,Invertebrate
Krohnia lepidota,Peru,Annelida,Invertebrate
Laomedora fusifera,Peru,Annelida,Invertebrate
Lepidasthenia natans,Peru,Annelida,Invertebrate
Lopadorrhynchus brevis,Peru,Annelida,Invertebrate
Lopadorrhynchus uncinatus,Peru,Annelida,Invertebrate
Maupasia coeca,Peru,Annelida,Invertebrate
Myrianida paredesi,Peru,Annelida,Invertebrate
Nereis splendida,Peru,Annelida,Invertebrate
Nicon peruviana,Peru,Annelida,Invertebrate
Owenia fusiformis,Peru,Annelida,Invertebrate
Pelagobia longicirrata,Peru,Annelida,Invertebrate
Phalacrophorus pictus,Peru,Annelida,Invertebrate
Phalacrophorus uniformis,Peru,Annelida,Invertebrate
Phragmatopoma virgini,Peru,Annelida,Invertebrate
Platynereis polyscalma,Peru,Annelida,Invertebrate
Plotohelmis alata,Peru,Annelida,Invertebrate
Plotohelmis capitata,Peru,Annelida,Invertebrate
Plotohelmis tenuis,Peru,Annelida,Invertebrate
Podarmus ploa,Peru,Annelida,Invertebrate
Pontodora pelagica,Peru,Annelida,Invertebrate
Protoariciella uncinata,Peru,Annelida,Invertebrate
Protobonellia mitsukurii,Peru,Annelida,Invertebrate
Pseudoikedella achaeta,Peru,Annelida,Invertebrate
Pseudonereis gallapagensis,Peru,Annelida,Invertebrate
Pseudonereis variegata,Peru,Annelida,Invertebrate
Pseudovermilia occidentalis,Peru,Annelida,Invertebrate
Rhynchonereella angelini,Peru,Annelida,Invertebrate
Rhynchonereella moebii,Peru,Annelida,Invertebrate
Rhynchonereella petersii,Peru,Annelida,Invertebrate
Sagitella kowalewskii,Peru,Annelida,Invertebrate
Scalibregmides peruanus,Peru,Annelida,Invertebrate
Scoloplos acutus,Peru,Annelida,Invertebrate
Sphaerosyllis parapionosylliiformis,Peru,Annelida,Invertebrate
Spiophanes similis,Peru,Annelida,Invertebrate
Sternaspis maureri,Peru,Annelida,Invertebrate
Syllis magdalena,Peru,Annelida,Invertebrate
Tomopteris cavallii,Peru,Annelida,Invertebrate
Torbenwolffia galatheae,Peru,Annelida,Invertebrate
Travisia profundi,Peru,Annelida,Invertebrate
Travisia tincta,Peru,Annelida,Invertebrate
Travisiopsis coniceps,Peru,Annelida,Invertebrate
Travisiopsis lobifera,Peru,Annelida,Invertebrate
Typhloscolex muelleri,Peru,Annelida,Invertebrate
Vermiliopsis annulata,Peru,Annelida,Invertebrate
Vitjazema ultraabyssalis,Peru,Annelida,Invertebrate
Abyssicaprella galatheae,Peru,Arthropoda,Invertebrate
Acanthaspidia neonotus,Peru,Arthropoda,Invertebrate
Acanthephyra curtirostris,Peru,Arthropoda,Invertebrate
Acanthephyra faxoni,Peru,Arthropoda,Invertebrate
Acanthocope orbus,Peru,Arthropoda,Invertebrate
Acanthocyclus gayi,Peru,Arthropoda,Invertebrate
Achtheinus oblongus,Peru,Arthropoda,Invertebrate
Aetideus bradyi,Peru,Arthropoda,Invertebrate
Allopetrolisthes angulosus,Peru,Arthropoda,Invertebrate
Alpheus inca,Peru,Arthropoda,Invertebrate
Amblyops ewingi,Peru,Arthropoda,Invertebrate
Ameira bathyalis,Peru,Arthropoda,Invertebrate
Anarthron chilensis,Peru,Arthropoda,Invertebrate
Apocyclops panamensis,Peru,Arthropoda,Invertebrate
Apseudes spinosus,Peru,Arthropoda,Invertebrate
Archaeocuma peruanum,Peru,Arthropoda,Invertebrate
Archescolecithrix auropecten,Peru,Arthropoda,Invertebrate
Arcoscalpellum galapaganum,Peru,Arthropoda,Invertebrate
Arenaeus mexicanus,Peru,Arthropoda,Invertebrate
Arietellus simplex,Peru,Arthropoda,Invertebrate
Aspidoniscus perplexus,Peru,Arthropoda,Invertebrate
Augaptilus longicaudatus,Peru,Arthropoda,Invertebrate
Austrogonium abyssale,Peru,Arthropoda,Invertebrate
Austromegabalanus psittacus,Peru,Arthropoda,Invertebrate
Azygocypridina rudjakovi,Peru,Arthropoda,Invertebrate
Bacescomysis birsteini,Peru,Arthropoda,Invertebrate
Bacescomysis peruvianus,Peru,Arthropoda,Invertebrate
Bacescomysis tattersallae,Peru,Arthropoda,Invertebrate
Balanus laevis,Peru,Arthropoda,Invertebrate
Barbaracletodes barbara,Peru,Arthropoda,Invertebrate
Barbaracletodes carola,Peru,Arthropoda,Invertebrate
Basipodella harpacticola,Peru,Arthropoda,Invertebrate
Bathyconchoecia deeveyae,Peru,Arthropoda,Invertebrate
Bathypalaemonella delsolari,Peru,Arthropoda,Invertebrate
Belonectes latifrons,Peru,Arthropoda,Invertebrate
Betamorpha profunda,Peru,Arthropoda,Invertebrate
Bomolochus constrictus,Peru,Arthropoda,Invertebrate
Boreomysis californica,Peru,Arthropoda,Invertebrate
Boreomysis fragilis,Peru,Arthropoda,Invertebrate
Bruzelia guayacura,Peru,Arthropoda,Invertebrate
Calanus chilensis,Peru,Arthropoda,Invertebrate
Calanus finmarchicus,Peru,Arthropoda,Invertebrate
Calanus helgolandicus,Peru,Arthropoda,Invertebrate
Calanus propinquus,Peru,Arthropoda,Invertebrate
Caligus bonito,Peru,Arthropoda,Invertebrate
Caligus callaoensis,Peru,Arthropoda,Invertebrate
Calocarides quinqueseriatus,Peru,Arthropoda,Invertebrate
Campylaspis antarctica,Peru,Arthropoda,Invertebrate
Campylaspis bulbosa,Peru,Arthropoda,Invertebrate
Candacia bipinnata,Peru,Arthropoda,Invertebrate
Candacia curta,Peru,Arthropoda,Invertebrate
Candacia pachydactyla,Peru,Arthropoda,Invertebrate
Carpoapseudes menziesi,Peru,Arthropoda,Invertebrate
Centropages brachiatus,Peru,Arthropoda,Invertebrate
Centropages typicus,Peru,Arthropoda,Invertebrate
Ceratothoa gaudichaudii,Peru,Arthropoda,Invertebrate
Cerviniella peruana,Peru,Arthropoda,Invertebrate
Chaetarcturus praecipius,Peru,Arthropoda,Invertebrate
Chalaraspidum alatum,Peru,Arthropoda,Invertebrate
Chauliopleona armata,Peru,Arthropoda,Invertebrate
Chirundinella magna,Peru,Arthropoda,Invertebrate
Chondracanthus lepophidii,Peru,Arthropoda,Invertebrate
Cirolana diminuta,Peru,Arthropoda,Invertebrate
Clausocalanus arcuicornis,Peru,Arthropoda,Invertebrate
Cletocamptus deitersi,Peru,Arthropoda,Invertebrate
Colossendeis colossea,Peru,Arthropoda,Invertebrate
Conchoecetta giesbrechti,Peru,Arthropoda,Invertebrate
Cryptocopoides arcticus,Peru,Arthropoda,Invertebrate
Cymothoa exigua,Peru,Arthropoda,Invertebrate
Cyproniscus decemspinosus,Peru,Arthropoda,Invertebrate
Cyproniscus octospinosus,Peru,Arthropoda,Invertebrate
Dactylopia peruana,Peru,Arthropoda,Invertebrate
Delavalia lima,Peru,Arthropoda,Invertebrate
Desmosoma brevicauda,Peru,Arthropoda,Invertebrate
Desmosoma dolosus,Peru,Arthropoda,Invertebrate
Desmosoma funalis,Peru,Arthropoda,Invertebrate
Desmosoma neomana,Peru,Arthropoda,Invertebrate
Desmosoma rotundus,Peru,Arthropoda,Invertebrate
Desmosoma similipes,Peru,Arthropoda,Invertebrate
Disconectes cavusa,Peru,Arthropoda,Invertebrate
Echthrogaleus denticulatus,Peru,Arthropoda,Invertebrate
Elthusa vulgaris,Peru,Arthropoda,Invertebrate
Emerita rathbunae,Peru,Arthropoda,Invertebrate
Ethusina faxonii,Peru,Arthropoda,Invertebrate
Euaugaptilus angustus,Peru,Arthropoda,Invertebrate
Euaugaptilus magnus,Peru,Arthropoda,Invertebrate
Euaugaptilus oblongus,Peru,Arthropoda,Invertebrate
Euaugaptilus squamatus,Peru,Arthropoda,Invertebrate
Eucalanus muticus,Peru,Arthropoda,Invertebrate
Euchaeta acuta,Peru,Arthropoda,Invertebrate
Euchaeta longicornis,Peru,Arthropoda,Invertebrate
Euchaetomera plebeja,Peru,Arthropoda,Invertebrate
Euchirella bella,Peru,Arthropoda,Invertebrate
Euchirella galeata,Peru,Arthropoda,Invertebrate
Euchirella grandicornis,Peru,Arthropoda,Invertebrate
Euchirella messinensis,Peru,Arthropoda,Invertebrate
Euchirella rostrata,Peru,Arthropoda,Invertebrate
Euchirella venusta,Peru,Arthropoda,Invertebrate
Euconchoecia aculeata,Peru,Arthropoda,Invertebrate
Eucopia sculpticauda,Peru,Arthropoda,Invertebrate
Eucopia unguiculata,Peru,Arthropoda,Invertebrate
Eudactylina peruensis,Peru,Arthropoda,Invertebrate
Eudorella fallax,Peru,Arthropoda,Invertebrate
Eudorella gracilior,Peru,Arthropoda,Invertebrate
Eudorella parvula,Peru,Arthropoda,Invertebrate
Eudorella similis,Peru,Arthropoda,Invertebrate
Euphausia distinguenda,Peru,Arthropoda,Invertebrate
Euphausia eximia,Peru,Arthropoda,Invertebrate
Euphausia lamelligera,Peru,Arthropoda,Invertebrate
Euphausia mucronata,Peru,Arthropoda,Invertebrate
Euphausia tenera,Peru,Arthropoda,Invertebrate
Eurycope eltaniae,Peru,Arthropoda,Invertebrate
Eurycope manifesta,Peru,Arthropoda,Invertebrate
Eurysquilla solari,Peru,Arthropoda,Invertebrate
Eurytium tristani,Peru,Arthropoda,Invertebrate
Fagegnathophausia gracilis,Peru,Arthropoda,Invertebrate
Gaetanus kruppii,Peru,Arthropoda,Invertebrate
Gaetanus pileatus,Peru,Arthropoda,Invertebrate
Gastroptychus cavimurus,Peru,Arthropoda,Invertebrate
Glyphocrangon alata,Peru,Arthropoda,Invertebrate
Glyptolithodes cristatipes,Peru,Arthropoda,Invertebrate
Gnathia incana,Peru,Arthropoda,Invertebrate
Gnathia lacunacapitalis,Peru,Arthropoda,Invertebrate
Gracilimesus modestatenuis,Peru,Arthropoda,Invertebrate
Haliporoides diomedeae,Peru,Arthropoda,Invertebrate
Haloptilus ornatus,Peru,Arthropoda,Invertebrate
Haloschizopera abyssi,Peru,Arthropoda,Invertebrate
Haloschizopera lima,Peru,Arthropoda,Invertebrate
Hansenomysis chini,Peru,Arthropoda,Invertebrate
Hansenomysis menziesi,Peru,Arthropoda,Invertebrate
Hansenomysis spenceri,Peru,Arthropoda,Invertebrate
Hansenomysis tropicalis,Peru,Arthropoda,Invertebrate
Haploniscus acutirostris,Peru,Arthropoda,Invertebrate
Haploniscus bruuni,Peru,Arthropoda,Invertebrate
Harbansus rhabdion,Peru,Arthropoda,Invertebrate
Hepatus chiliensis,Peru,Arthropoda,Invertebrate
Heterocarpus hostilis,Peru,Arthropoda,Invertebrate
Heterocarpus vicarius,Peru,Arthropoda,Invertebrate
Heteroleucon bacescui,Peru,Arthropoda,Invertebrate
Heteroptilus acutilobus,Peru,Arthropoda,Invertebrate
Heterorhabdus americanus,Peru,Arthropoda,Invertebrate
Heterorhabdus papilliger,Peru,Arthropoda,Invertebrate
Heterorhabdus spinifrons,Peru,Arthropoda,Invertebrate
Homolodromia robertsi,Peru,Arthropoda,Invertebrate
Hyphalion tertium,Peru,Arthropoda,Invertebrate
Ilyarachna defecta,Peru,Arthropoda,Invertebrate
Ilyarachna pervica,Peru,Arthropoda,Invertebrate
Ilyarachna vemae,Peru,Arthropoda,Invertebrate
Inachoides lambriformis,Peru,Arthropoda,Invertebrate
Intercanuella lima,Peru,Arthropoda,Invertebrate
Ischnomesus calcificus,Peru,Arthropoda,Invertebrate
Ischnomesus simplex,Peru,Arthropoda,Invertebrate
Janirella latifrons,Peru,Arthropoda,Invertebrate
Labidocera acutifrons,Peru,Arthropoda,Invertebrate
Lebbeus splendidus,Peru,Arthropoda,Invertebrate
Lepidopa deamae,Peru,Arthropoda,Invertebrate
Lernanthropus huamani,Peru,Arthropoda,Invertebrate
Lernanthropus paralonchuri,Peru,Arthropoda,Invertebrate
Lernanthropus tylosuri,Peru,Arthropoda,Invertebrate
Liljeborgia holthuisi,Peru,Arthropoda,Invertebrate
Livoneca bowmani,Peru,Arthropoda,Invertebrate
Lophorochinia parabranchia,Peru,Arthropoda,Invertebrate
Lucicutia grandis,Peru,Arthropoda,Invertebrate
Macrocypria semesa,Peru,Arthropoda,Invertebrate
Macropyxis antonbruunae,Peru,Arthropoda,Invertebrate
Macropyxis eltaninae,Peru,Arthropoda,Invertebrate
Macropyxis kaesleri,Peru,Arthropoda,Invertebrate
Macropyxis kalbi,Peru,Arthropoda,Invertebrate
Macrostylis longifera,Peru,Arthropoda,Invertebrate
Malacopsyllus hades,Peru,Arthropoda,Invertebrate
Mastigoniscus concavus,Peru,Arthropoda,Invertebrate
Mastigoniscus gratus,Peru,Arthropoda,Invertebrate
Megabalanus tintinnabulum,Peru,Arthropoda,Invertebrate
Megacalanus princeps,Peru,Arthropoda,Invertebrate
Mesocletodes parirrasus,Peru,Arthropoda,Invertebrate
Mesosignum multidens,Peru,Arthropoda,Invertebrate
Mesosignum truncatum,Peru,Arthropoda,Invertebrate
Metaconchoecia acuta,Peru,Arthropoda,Invertebrate
Metahuntemannia magniceps,Peru,Arthropoda,Invertebrate
Metahuntemannia pacifica,Peru,Arthropoda,Invertebrate
Metahuntemannia peruana,Peru,Arthropoda,Invertebrate
Metahuntemannia talpa,Peru,Arthropoda,Invertebrate
Metavargula ampla,Peru,Arthropoda,Invertebrate
Metridia boeckii,Peru,Arthropoda,Invertebrate
Mirabilicoxa acutus,Peru,Arthropoda,Invertebrate
Munida propinqua,Peru,Arthropoda,Invertebrate
Munidopsis depressa,Peru,Arthropoda,Invertebrate
Munidopsis exuta,Peru,Arthropoda,Invertebrate
Munidopsis villosa,Peru,Arthropoda,Invertebrate
Munnicope calyptra,Peru,Arthropoda,Invertebrate
Munnopsis abyssalis,Peru,Arthropoda,Invertebrate
Munnopsoides callidus,Peru,Arthropoda,Invertebrate
Munnopsoides chilensis,Peru,Arthropoda,Invertebrate
Mysidetes peruana,Peru,Arthropoda,Invertebrate
Mysimenzies hadalis,Peru,Arthropoda,Invertebrate
Nannocalanus minor,Peru,Arthropoda,Invertebrate
Nannoniscus coalescum,Peru,Arthropoda,Invertebrate
Nannoniscus detrimentus,Peru,Arthropoda,Invertebrate
Nannoniscus muscarius,Peru,Arthropoda,Invertebrate
Nannoniscus ovatus,Peru,Arthropoda,Invertebrate
Nannoniscus perunis,Peru,Arthropoda,Invertebrate
Natatolana natalis,Peru,Arthropoda,Invertebrate
Nematocarcinus agassizii,Peru,Arthropoda,Invertebrate
Nematoscelis gracilis,Peru,Arthropoda,Invertebrate
Neolithodes diomedeae,Peru,Arthropoda,Invertebrate
Neorhabdus brevicornis,Peru,Arthropoda,Invertebrate
Neorhabdus capitaneus,Peru,Arthropoda,Invertebrate
Neoscalpellum eltaninae,Peru,Arthropoda,Invertebrate
Neotanais americanus,Peru,Arthropoda,Invertebrate
Neotanais armiger,Peru,Arthropoda,Invertebrate
Neotanais calcarulus,Peru,Arthropoda,Invertebrate
Neotanais pfaffi,Peru,Arthropoda,Invertebrate
Neotanais tuberculatus,Peru,Arthropoda,Invertebrate
Nephropsis occidentalis,Peru,Arthropoda,Invertebrate
Nerocila californica,Peru,Arthropoda,Invertebrate
Notiax brachyophthalma,Peru,Arthropoda,Invertebrate
Notochthamalus scabrosus,Peru,Arthropoda,Invertebrate
Notoxenoides dentata,Peru,Arthropoda,Invertebrate
Nyctiphanes simplex,Peru,Arthropoda,Invertebrate
Oncaea venusta,Peru,Arthropoda,Invertebrate
Orthoconchoecia agassizi,Peru,Arthropoda,Invertebrate
Pagurus imarpe,Peru,Arthropoda,Invertebrate
Pallenopsis truncatula,Peru,Arthropoda,Invertebrate
Pantopipetta longituberculata,Peru,Arthropoda,Invertebrate
Paradella dianae,Peru,Arthropoda,Invertebrate
Paraeuchaeta megaloba,Peru,Arthropoda,Invertebrate
Paraeuchaeta rasa,Peru,Arthropoda,Invertebrate
Paraeuchaeta sarsi,Peru,Arthropoda,Invertebrate
Paraeuchaeta scopaeorhina,Peru,Arthropoda,Invertebrate
Paraeuchaeta scotti,Peru,Arthropoda,Invertebrate
Paraeuchaeta tonsa,Peru,Arthropoda,Invertebrate
Paralomis diomedeae,Peru,Arthropoda,Invertebrate
Paralomis inca,Peru,Arthropoda,Invertebrate
Paralomis otsuae,Peru,Arthropoda,Invertebrate
Paralomis phrixa,Peru,Arthropoda,Invertebrate
Parameiropsis peruanus,Peru,Arthropoda,Invertebrate
Paranannopus longithorax,Peru,Arthropoda,Invertebrate
Paranannopus truncatus,Peru,Arthropoda,Invertebrate
Paranarthrura similis,Peru,Arthropoda,Invertebrate
Parasquilla similis,Peru,Arthropoda,Invertebrate
Parhyalella ruffoi,Peru,Arthropoda,Invertebrate
Penaeus occidentalis,Peru,Arthropoda,Invertebrate
Penaeus stylirostris,Peru,Arthropoda,Invertebrate
Perucamptus rapiens,Peru,Arthropoda,Invertebrate
Petrolisthes desmarestii,Peru,Arthropoda,Invertebrate
Petrolisthes tuberculatus,Peru,Arthropoda,Invertebrate
Phaenna spinifera,Peru,Arthropoda,Invertebrate
Plesionika trispinus,Peru,Arthropoda,Invertebrate
